"ensembl"	"hgnc_symbol"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Entrez"
"ENSG00000048740"	"ENSG00000048740"	"CELF2"	489,764099984705	0,912147867351935	0,171861413357117	3,44549632046542	0,000570011727456433	0,00910948319371689	"10659"
"ENSG00000099864"	"ENSG00000099864"	"PALM"	158,054420746434	-1,29125859162588	0,28195892552559	-3,44468113508161	0,000571733417392356	0,00912628629685148	"5064"
"ENSG00000100526"	"ENSG00000100526"	"CDKN3"	474,438953141945	-0,918858112383072	0,17387748232967	-3,44413839192613	0,000572882387139859	0,00913391871580365	"1033"
"ENSG00000168785"	"ENSG00000168785"	"TSPAN5"	1410,02232617396	0,763386730952526	0,128815897447939	3,44201872390572	0,000577390282855456	0,00919502466825718	"10098"
"ENSG00000181163"	"ENSG00000181163"	"NPM1"	12719,3926588087	0,75028572183976	0,125036203845622	3,44128907153179	0,000578949659777783	0,00920908711160549	"4869"
"ENSG00000049323"	"ENSG00000049323"	"LTBP1"	2041,24111251838	-0,801077793561523	0,139814914643565	-3,44081884817476	0,000579956674646982	0,00921434081912871	"4052"
"ENSG00000132361"	"ENSG00000132361"	"CLUH"	2415,87362857951	0,833588246467023	0,149331759554225	3,43924325274244	0,000583342817546953	0,00925733776657263	"23277"
"ENSG00000176153"	"ENSG00000176153"	"GPX2"	49,4921290322731	-1,88466423747496	0,455481599638836	-3,43518648989471	0,000592146179015852	0,0093861028794876	"2877"
"ENSG00000149300"	"ENSG00000149300"	"C11orf52"	43,1690675717533	-1,79160476040692	0,42892842627496	-3,43088653085342	0,000601612192843584	0,00952506002064911	"91894"
"ENSG00000073008"	"ENSG00000073008"	"PVR"	2498,9424835999	0,690545228773167	0,108124303056071	3,42702998585815	0,000610221681506256	0,00965014914679348	"5817"
"ENSG00000109339"	"ENSG00000109339"	"MAPK10"	30,3591292612011	-2,22838987714054	0,557058809156573	-3,42583196921342	0,000612919429477081	0,00967231833152377	"5602"
"ENSG00000179388"	"ENSG00000179388"	"EGR3"	51,0785247337019	-2,41414559432409	0,611290754701881	-3,42577665082696	0,00061304426557763	0,00967231833152377	"1960"
"ENSG00000105523"	"ENSG00000105523"	"FAM83E"	20,2111953571286	-2,90574267549291	0,754919679705302	-3,42518912277173	0,000614371591450519	0,00968204119119243	"54854"
"ENSG00000173212"	"ENSG00000173212"	"MAB21L3"	75,6846804239342	-1,40837159383727	0,318295133364276	-3,41937868271354	0,000627643129542429	0,00987975589809216	"126868"
"ENSG00000153395"	"ENSG00000153395"	"LPCAT1"	3338,96667596897	0,724394273961577	0,118347155987008	3,4170172539336	0,000633112669907094	0,00995434424186489	"79888"
"ENSG00000162344"	"ENSG00000162344"	"FGF19"	45,4911516210263	-1,99979399885912	0,492526814607774	-3,41056354504644	0,000648287755183193	0,0101811834770177	"9965"
"ENSG00000136161"	"ENSG00000136161"	"RCBTB2"	149,273045253302	-1,16996466901788	0,249297556486515	-3,40943842770417	0,000650967706041335	0,0102114934164272	"1102"
"ENSG00000120254"	"ENSG00000120254"	"MTHFD1L"	454,827649512005	0,895604641006799	0,168918027394073	3,40759745947042	0,000655374995155456	0,0102687985431953	"25902"
"ENSG00000128422"	"ENSG00000128422"	"KRT17"	374,604315931537	1,48762895717561	0,342745089409124	3,40669784412827	0,000657538757902926	0,0102908594570187	"3872"
"ENSG00000168243"	"ENSG00000168243"	"GNG4"	60,8779956898042	1,84128129346803	0,446924143698763	3,40389149907598	0,000664331362402562	0,0103852305745962	"2786"
"ENSG00000168404"	"ENSG00000168404"	"MLKL"	502,79196082028	0,831256546558234	0,150256110150222	3,40256743001727	0,000667558801328235	0,0104237163289968	"197259"
"ENSG00000163376"	"ENSG00000163376"	"KBTBD8"	58,7411999574103	1,8951714722362	0,463414292350264	3,39905673657047	0,000676186877184574	0,0105463465289177	"84541"
"ENSG00000140691"	"ENSG00000140691"	"ARMC5"	443,940649085069	-0,882526529931505	0,165533996935827	-3,39825377471905	0,000678174794196152	0,0105652494253716	"79798"
"ENSG00000085871"	"ENSG00000085871"	"MGST2"	384,359517636592	-1,01939415285852	0,205989122547268	-3,39529652930112	0,000685543081433465	0,0106678338249121	"4258"
"ENSG00000131652"	"ENSG00000131652"	"THOC6"	492,842106506523	-0,881687848229483	0,166027428660568	-3,38310273646299	0,000716718155158028	0,0111402219185293	"79228"
"ENSG00000174013"	"ENSG00000174013"	"FBXO45"	934,322857552932	0,849806161074472	0,15665802290632	3,38192804457445	0,00071978995984197	0,011175211052689	"200933"
"ENSG00000163931"	"ENSG00000163931"	"TKT"	9310,52545695175	-0,673503583393076	0,104650984248044	-3,37792889319798	0,000730339632460127	0,0113260870564659	"7086"
"ENSG00000271447"	"ENSG00000271447"	"MMP28"	765,926301612352	-0,908250571750211	0,174479467279361	-3,37146015472615	0,00074770853821918	0,0115822519412882	"79148"
"ENSG00000099625"	"ENSG00000099625"	"CBARP"	122,628825789779	1,44761538544153	0,334534408834801	3,37070075801491	0,000749772529228756	0,0116010258613395	"255057"
"ENSG00000148468"	"ENSG00000148468"	"FAM171A1"	635,932596559231	0,797015162723639	0,141830983301341	3,36326486371563	0,000770264230144959	0,0119045604513664	"221061"
"ENSG00000196083"	"ENSG00000196083"	"IL1RAP"	3077,68441306205	0,735587545656993	0,123657065257496	3,36080712243653	0,000777150752772148	0,0119973748863328	"3556"
"ENSG00000133943"	"ENSG00000133943"	"DGLUCY"	36,4008886513498	-2,03642220292448	0,511390724287456	-3,35638118058564	0,000789696454100102	0,0121634693654152	"80017"
"ENSG00000168003"	"ENSG00000168003"	"SLC3A2"	8809,92422272415	-0,797111149977537	0,142274380835446	-3,35345792528426	0,000798085466476027	0,0122787928943928	"6520"
"ENSG00000119812"	"ENSG00000119812"	"FAM98A"	869,883858658642	0,776220937258063	0,136151572010106	3,35083121349637	0,000805693943742106	0,0123818608780954	"25940"
"ENSG00000100031"	"ENSG00000100031"	"GGT1"	196,31193397439	-1,09951751928184	0,232747822997784	-3,34919360035976	0,000810471424084647	0,0124412389068056	"2678"
"ENSG00000089685"	"ENSG00000089685"	"BIRC5"	973,278092843078	-0,92140906911294	0,179684917716182	-3,34702031064668	0,000816852252019417	0,0125250678642977	"332"
"ENSG00000164308"	"ENSG00000164308"	"ERAP2"	4524,86788349539	-0,692594341621964	0,11133916438865	-3,34648049199788	0,000818444382261501	0,0125353641269658	"64167"
"ENSG00000079308"	"ENSG00000079308"	"TNS1"	378,603962519461	-1,01683698043191	0,208337524069294	-3,34475022464097	0,000823567022988502	0,0125996500955185	"7145"
"ENSG00000155903"	"ENSG00000155903"	"RASA2"	903,370085027746	0,805145383817953	0,145112894531685	3,34322725339907	0,000828100538811076	0,0126547889297998	"5922"
"ENSG00000164951"	"ENSG00000164951"	"PDP1"	1240,65008859693	-0,783909250535552	0,138931572520747	-3,33912041819203	0,000840441235534932	0,0128289774249368	"54704"
"ENSG00000110395"	"ENSG00000110395"	"CBL"	1538,67959761505	0,926506329367922	0,181783292506472	3,33642504217668	0,000848633098291491	0,0129395165356517	"867"
"ENSG00000223572"	"ENSG00000223572"	"CKMT1A"	178,351256654935	-1,09782662409508	0,233219478973051	-3,33517006178097	0,000852472482105303	0,0129835182509461	"548596"
"ENSG00000196872"	"ENSG00000196872"	"CRACDL"	96,9121606340193	-1,32270758236882	0,301008265575338	-3,33116295146338	0,000864839605004235	0,0131571576108801	"343990"
"ENSG00000101144"	"ENSG00000101144"	"BMP7"	3005,97695313472	-0,739665080440873	0,12601103307636	-3,33038361955626	0,000867264093533547	0,0131793168499473	"655"
"ENSG00000128513"	"ENSG00000128513"	"POT1"	374,539637189436	-0,933843271906952	0,184358335723888	-3,32962038031358	0,000869644625004474	0,0132007594359654	"25913"
"ENSG00000164076"	"ENSG00000164076"	"CAMKV"	12,9776616861692	3,82543338354588	1,05463395208298	3,32383892688302	0,000887874613589362	0,0134624729828872	"79012"
"ENSG00000073712"	"ENSG00000073712"	"FERMT2"	644,058792296921	0,852287025860349	0,160189373697194	3,32286102114695	0,000890992934863008	0,0134947272537205	"10979"
"ENSG00000124523"	"ENSG00000124523"	"SIRT5"	397,858575377013	-0,876585805200238	0,167652513594912	-3,31987748507655	0,000900569605386726	0,0136246174966063	"23408"
"ENSG00000108924"	"ENSG00000108924"	"HLF"	56,0324495664019	-1,69196727597266	0,413327561635874	-3,31932201797206	0,000902363065737362	0,0136365987825526	"3131"
"ENSG00000063180"	"ENSG00000063180"	"CA11"	202,708146110584	-1,28841441494535	0,291930800788129	-3,3172738619252	0,000909004679470545	0,0137217380439811	"770"
"ENSG00000076928"	"ENSG00000076928"	"ARHGEF1"	1375,6776707616	0,735198787296163	0,125214483518898	3,31590065005138	0,000913482971042404	0,0137588320063201	"9138"
"ENSG00000139645"	"ENSG00000139645"	"ANKRD52"	1346,26145487226	1,03731183652226	0,216309496975999	3,31613658461725	0,000912712094127343	0,0137588320063201	"283373"
"ENSG00000175567"	"ENSG00000175567"	"UCP2"	107,059699734514	-1,34949948174561	0,310683788707637	-3,31365690507399	0,000920844246282884	0,013854381499876	"7351"
"ENSG00000118849"	"ENSG00000118849"	"RARRES1"	180,526001201261	-1,20104559904804	0,26597520844779	-3,31251023052016	0,000924627442340782	0,0138959461974747	"5918"
"ENSG00000052126"	"ENSG00000052126"	"PLEKHA5"	426,838704371636	0,855848741722598	0,161806260172764	3,3116687892697	0,000927412745374323	0,0139071056619128	"54477"
"ENSG00000137440"	"ENSG00000137440"	"FGFBP1"	10054,2654508404	0,94410335368667	0,188448105095403	3,31180487790373	0,000926961744219169	0,0139071056619128	"9982"
"ENSG00000128059"	"ENSG00000128059"	"PPAT"	674,737460527062	0,79343748017398	0,142976832395854	3,31128807542186	0,000928675520829908	0,0139107215529373	"5471"
"ENSG00000183876"	"ENSG00000183876"	"ARSI"	133,46485840614	-1,24618163187054	0,279943994597759	-3,30845329688652	0,000938128302891407	0,0140368735957906	"340075"
"ENSG00000105499"	"ENSG00000105499"	"PLA2G4C"	90,9708327312486	-1,38300521192781	0,321447751168633	-3,30693000048445	0,00094324459274444	0,0140979345497347	"8605"
"ENSG00000092931"	"ENSG00000092931"	"MFSD11"	430,860036602913	-0,843487293928612	0,158316801756999	-3,3065807805549	0,000944421152814116	0,0141000421235932	"79157"
"ENSG00000130810"	"ENSG00000130810"	"PPAN"	794,787948244971	0,774867438167152	0,137635999326704	3,30485803417928	0,000950245194691234	0,0141714551707731	"56342"
"ENSG00000166897"	"ENSG00000166897"	"ELFN2"	1088,67092470892	0,772722984604888	0,137086241213745	3,30246843590235	0,000958378733988402	0,014277116894952	"114794"
"ENSG00000088205"	"ENSG00000088205"	"DDX18"	2248,68989723921	0,675776893548018	0,107760489815136	3,3015523051014	0,000961514056052261	0,0143081698220848	"8886"
"ENSG00000186529"	"ENSG00000186529"	"CYP4F3"	93,4489903893771	-1,32183031233319	0,303615942205996	-3,29966307122791	0,000968009696367312	0,014389104831591	"4051"
"ENSG00000090238"	"ENSG00000090238"	"YPEL3"	220,698265032549	-1,08839868947045	0,232999881134389	-3,29785013507046	0,000974281195571599	0,0144507764258201	"83719"
"ENSG00000170271"	"ENSG00000170271"	"FAXDC2"	72,7445598307882	-1,49928378931587	0,357564917840409	-3,29809701812585	0,000973424944312523	0,0144507764258201	"10826"
"ENSG00000179361"	"ENSG00000179361"	"ARID3B"	275,813993724505	1,17498118687355	0,259616047838989	3,29325245488599	0,000990355071018151	0,0146732041860535	"10620"
"ENSG00000163347"	"ENSG00000163347"	"CLDN1"	3778,1826217013	-0,842536473030968	0,159052320125518	-3,28531185598929	0,00101869551427685	0,0150632182779191	"9076"
"ENSG00000164039"	"ENSG00000164039"	"BDH2"	114,347021272893	-1,20899436562507	0,270601104526489	-3,28525771238324	0,00101889130684221	0,0150632182779191	"56898"
"ENSG00000253276"	"ENSG00000253276"	"CCDC71L"	1239,57309526301	0,947123914917943	0,191020692622131	3,28301560584588	0,00102702979978382	0,0151670691473498	"168455"
"ENSG00000101361"	"ENSG00000101361"	"NOP56"	2756,70901097145	0,719819990572617	0,121819486412544	3,28206925137263	0,00103048293929552	0,0152015771413303	"10528"
"ENSG00000180914"	"ENSG00000180914"	"OXTR"	240,778113687082	1,14875772817428	0,252836233524454	3,27784398866281	0,00104603191723641	0,0154142538799686	"5021"
"ENSG00000174306"	"ENSG00000174306"	"ZHX3"	1460,84577958843	0,781056753547574	0,140722111054664	3,27636325302478	0,00105153220142874	0,0154785540050311	"23051"
"ENSG00000147364"	"ENSG00000147364"	"FBXO25"	191,74027162716	-1,05244204034935	0,223623496011038	-3,27533579169692	0,00105536448300392	0,0155181887695263	"26260"
"ENSG00000179846"	"ENSG00000179846"	"NKPD1"	13,5397524384071	-3,67096683964287	1,0233366794336	-3,27454972247997	0,00105830512733471	0,0155281955631178	"284353"
"ENSG00000184897"	"ENSG00000184897"	"H1-10"	1458,97447185061	-0,985787658673281	0,203322240537853	-3,27454417633829	0,00105832590206913	0,0155281955631178	"8971"
"ENSG00000040275"	"ENSG00000040275"	"SPDL1"	897,630175997247	0,81873251941827	0,152495053633688	3,27048325525552	0,00107363898265521	0,0157189982664875	"54908"
"ENSG00000069702"	"ENSG00000069702"	"TGFBR3"	803,222515531801	-0,774135668748852	0,138849164638461	-3,27071228646813	0,00107276991814976	0,0157189982664875	"7049"
"ENSG00000175874"	"ENSG00000175874"	"CREG2"	44,6392960213721	-1,85840998349075	0,4705688614602	-3,26925580820835	0,00107830766836035	0,0157703944279211	"200407"
"ENSG00000143499"	"ENSG00000143499"	"SMYD2"	874,042566236462	0,749098206275469	0,131345224546133	3,266949428563	0,0010871309842608	0,0158823771262823	"56950"
"ENSG00000063438"	"ENSG00000063438"	"AHRR"	805,371630943283	1,10283309883354	0,239725506523015	3,26553945046469	0,00109255785419866	0,0159445527789592	"57491"
"ENSG00000170340"	"ENSG00000170340"	"B3GNT2"	528,824016332008	0,891206393858416	0,175082282282476	3,26250255829334	0,00110433176056546	0,016099123395995	"10678"
"ENSG00000109066"	"ENSG00000109066"	"TMEM104"	993,021269547716	0,735824894891596	0,127646064148298	3,25763976873189	0,00112342918871538	0,0163600126562017	"54868"
"ENSG00000277883"	"ENSG00000277883"	"NLRP3P1"	57,1666648172409	1,86075417155715	0,473066280629997	3,25695200576393	0,0011261547239998	0,0163821823952792	NA
"ENSG00000063854"	"ENSG00000063854"	"HAGH"	338,589220613836	-0,946280898468663	0,192347777039477	-3,25598199317961	0,0011300091781801	0,0164207096799362	"3029"
"ENSG00000111728"	"ENSG00000111728"	"ST8SIA1"	34,6239228600145	-2,05344210725104	0,532549392704878	-3,25498842172496	0,00113396988720419	0,0164606972112711	"6489"
"ENSG00000070404"	"ENSG00000070404"	"FSTL3"	546,736888010413	0,829100442981889	0,15645924882972	3,25388525631975	0,00113838250682543	0,0165071525164377	"10272"
"ENSG00000117262"	"ENSG00000117262"	"GPR89A"	588,614893620746	0,834707300345404	0,158197602296561	3,2535720698252	0,00113963813052693	0,0165077795587815	"653519"
"ENSG00000060642"	"ENSG00000060642"	"PIGV"	239,824820789172	-1,00950703864496	0,212020547146428	-3,25207649883465	0,00114565182917125	0,0165772532476044	"55650"
"ENSG00000147459"	"ENSG00000147459"	"DOCK5"	1962,7107327421	0,968700910879182	0,199549699848956	3,25082378660653	0,00115071155106532	0,016632790317734	"80005"
"ENSG00000196358"	"ENSG00000196358"	"NTNG2"	66,649094407623	-1,65014769468752	0,409345258420962	-3,24945181927483	0,00115627663755117	0,0166955065714705	"84628"
"ENSG00000127603"	"ENSG00000127603"	"MACF1"	6652,79046829716	1,00243462358394	0,210052897759278	3,24887031249629	0,00115864289032279	0,0167119508417745	"23499"
"ENSG00000101335"	"ENSG00000101335"	"MYL9"	478,102422506865	1,12120055370288	0,246766943173847	3,24679044688105	0,00116714290460139	0,0168167384011137	"10398"
"ENSG00000005100"	"ENSG00000005100"	"DHX33"	1175,62189758305	0,73010055415326	0,12636319036834	3,24541152338623	0,00117281002995927	0,0168805299872362	"56919"
"ENSG00000069535"	"ENSG00000069535"	"MAOB"	726,390554910371	-0,859503682494711	0,16640865125179	-3,24204107440543	0,00118676916654705	0,0170634096850102	"4129"
"ENSG00000129116"	"ENSG00000129116"	"PALLD"	2123,92762716882	0,710391445005601	0,120449456027909	3,24112252458114	0,00119059998642896	0,0170824124501756	"23022"
"ENSG00000165140"	"ENSG00000165140"	"FBP1"	204,045669782878	-1,15221572991414	0,256758352511158	-3,24124111942171	0,00119010474414117	0,0170824124501756	"2203"
"ENSG00000134070"	"ENSG00000134070"	"IRAK2"	217,912176703931	1,01784281397265	0,215388052195312	3,23993279506446	0,00119557874568201	0,0171357896854803	"3656"
"ENSG00000152784"	"ENSG00000152784"	"PRDM8"	93,0291477280158	1,5279244994652	0,372935132266048	3,2389667664871	0,00119963550717063	0,0171758539070823	"56978"
"ENSG00000133818"	"ENSG00000133818"	"RRAS2"	1557,92250555997	0,726625524528346	0,12560498755021	3,23733581332349	0,00120651343690777	0,0172053555594237	"22800"
"ENSG00000167657"	"ENSG00000167657"	"DAPK3"	1359,73361257492	0,732389900967881	0,127380234478205	3,23747167413514	0,00120593910736288	0,0172053555594237	"1613"
"ENSG00000180155"	"ENSG00000180155"	"LYNX1"	451,443787989975	-0,856128991359998	0,165601940348982	-3,23745597563763	0,00120600545730748	0,0172053555594237	"66004"
"ENSG00000189060"	"ENSG00000189060"	"H1-0"	3375,58616521679	-0,917737432213521	0,184641883672963	-3,2372797564838	0,00120675048173102	0,0172053555594237	"3005"
"ENSG00000138071"	"ENSG00000138071"	"ACTR2"	6011,42673148398	0,631529473171553	0,0962749853017116	3,23582986998404	0,00121289651270929	0,0172748942646964	"10097"
"ENSG00000127947"	"ENSG00000127947"	"PTPN12"	1568,76399338041	0,682825610334595	0,112297156135679	3,23094210770772	0,00123382927379912	0,0175546702111273	"5782"
"ENSG00000166816"	"ENSG00000166816"	"LDHD"	34,735143052915	-2,05557152105439	0,537446779101691	-3,22929002189815	0,00124097974831034	0,0176379752118931	"197257"
"ENSG00000225492"	"ENSG00000225492"	"GBP1P1"	11,4338304064085	-5,33121764787004	1,55251310636621	-3,22781020483571	0,00124741708786801	0,0177109813017839	"400759"
"ENSG00000164134"	"ENSG00000164134"	"NAA15"	2007,94631976797	0,702524822326848	0,118520384413423	3,22750237623701	0,00124876003862434	0,0177115798811552	"80155"
"ENSG00000089127"	"ENSG00000089127"	"OAS1"	1781,54518247024	-1,00882548497453	0,213461890293289	-3,22692488119592	0,00125128305391716	0,0177288970469678	"4938"
"ENSG00000161558"	"ENSG00000161558"	"TMEM143"	102,139056734606	-1,24652399581894	0,287437597859303	-3,22339179953927	0,00126682148122026	0,017930396349579	"55260"
"ENSG00000227051"	"ENSG00000227051"	"C14orf132"	364,996951311681	-0,947251009721393	0,194640207768552	-3,22261785944691	0,00127024895432916	0,0179602385899749	"56967"
"ENSG00000112983"	"ENSG00000112983"	"BRD8"	897,350403898244	-0,872347309225517	0,171442896604104	-3,22175674913495	0,00127407253006858	0,0179769653569055	"10902"
"ENSG00000168672"	"ENSG00000168672"	"LRATD2"	1664,59351773326	-0,701821325947961	0,118510621122169	-3,22183212215515	0,00127373742851715	0,0179769653569055	"157638"
"ENSG00000143353"	"ENSG00000143353"	"LYPLAL1"	200,14893853375	-1,01391642222508	0,215486387950616	-3,22023320741776	0,00128086353009161	0,0180540764241484	"127018"
"ENSG00000147454"	"ENSG00000147454"	"SLC25A37"	1479,12242133796	0,913226826431299	0,184383133034645	3,21735950934207	0,00129376371799377	0,0182170494148946	"51312"
