"ensembl"	"hgnc_symbol"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000010438"	"ENSG00000010438"	"PRSS3"	267,463791961063	1,53960362485092	0,185767178834741	6,56522660515768	5,19537927962093e-11	4,3549316437164e-09
"ENSG00000122877"	"ENSG00000122877"	"EGR2"	1525,21609814907	1,48527758187284	0,177798448060322	6,5539243710243	5,60443585762841e-11	4,66934422635259e-09
"ENSG00000114127"	"ENSG00000114127"	"XRN1"	1747,77326859764	0,872887095543736	0,0844592858429202	6,54619666772948	5,9020846467652e-11	4,88770829151091e-09
"ENSG00000240891"	"ENSG00000240891"	"PLCXD2"	913,373392728608	1,04659642393157	0,11106390260974	6,54214742016326	6,0641679551633e-11	4,99186328620539e-09
"ENSG00000102908"	"ENSG00000102908"	"NFAT5"	5884,9104354326	0,817198848382876	0,0760162153613647	6,54069458758635	6,12337669259662e-11	5,01059877340034e-09
"ENSG00000179750"	"ENSG00000179750"	"APOBEC3B"	310,45442539409	-1,79245924248654	0,226275483134394	-6,50737420638712	7,64757430361017e-11	6,22078129891888e-09
"ENSG00000101752"	"ENSG00000101752"	"MIB1"	1528,72153116806	1,06942781429542	0,11537188012551	6,49575800862515	8,26163651931298e-11	6,6807480724115e-09
"ENSG00000179833"	"ENSG00000179833"	"SERTAD2"	2419,49486346812	0,839325351961183	0,0802267865652778	6,47321641804294	9,59383844117403e-11	7,71266064624675e-09
"ENSG00000176842"	"ENSG00000176842"	"IRX5"	230,896395715107	1,68715975785028	0,211949117786025	6,45041494926393	1,11544317418297e-10	8,91511471831008e-09
"ENSG00000139496"	"ENSG00000139496"	"NUP58"	1999,16384011335	0,860789599698318	0,0840106137959744	6,43715805971449	1,21731153672005e-10	9,67305300305814e-09
"ENSG00000112984"	"ENSG00000112984"	"KIF20A"	55,9072819129966	-2,9995363717309	0,416855753826535	-6,42797022023577	1,29319066844487e-10	1,02169494937423e-08
"ENSG00000030066"	"ENSG00000030066"	"NUP160"	5533,31786939046	0,757108165315914	0,06839084584058	6,39132562177721	1,64453752860748e-10	1,28529133484698e-08
"ENSG00000100485"	"ENSG00000100485"	"SOS2"	1925,9101194821	0,875936553195986	0,0869842384696662	6,39123320473578	1,64553193375332e-10	1,28529133484698e-08
"ENSG00000145386"	"ENSG00000145386"	"CCNA2"	79,0699964782611	-2,50696781477052	0,342547960811528	-6,38441346896181	1,72055637533548e-10	1,33629878484389e-08
"ENSG00000213676"	"ENSG00000213676"	"ATF6B"	461,590513393256	-1,21807830940297	0,141209032141013	-6,35992114517248	2,01857348960902e-10	1,55895111020535e-08
"ENSG00000156970"	"ENSG00000156970"	"BUB1B"	219,702760660985	-1,67842809663133	0,213991356229429	-6,34805125107438	2,18059444687375e-10	1,67467217101527e-08
"ENSG00000186529"	"ENSG00000186529"	"CYP4F3"	96,502860169389	-2,22961054127727	0,301486325008993	-6,33398725869345	2,38905251185922e-10	1,8245724933627e-08
"ENSG00000151835"	"ENSG00000151835"	"SACS"	2517,49418052642	0,932251750678147	0,0966956830575124	6,33173820504472	2,4241455285469e-10	1,84114522546598e-08
"ENSG00000148344"	"ENSG00000148344"	"PTGES"	233,899993541576	-1,64223649299097	0,209162090069734	-6,3215876861344	2,58889400550252e-10	1,95546845569468e-08
"ENSG00000129195"	"ENSG00000129195"	"PIMREG"	58,9327598509658	-3,04856308409607	0,43256800588188	-6,3078245431798	2,82984750066493e-10	2,12578762795851e-08
"ENSG00000175556"	"ENSG00000175556"	"LONRF3"	507,860038108076	1,20749139523014	0,140862164408833	6,30042424063799	2,96832068446136e-10	2,21769045920056e-08
"ENSG00000138413"	"ENSG00000138413"	"IDH1"	953,617488104072	-1,31102455529318	0,157734438452045	-6,28286736250356	3,32384634485927e-10	2,46988733528543e-08
"ENSG00000172766"	"ENSG00000172766"	"NAA16"	800,673856441387	1,05647052183354	0,117495310109057	6,26808441247541	3,65516636043405e-10	2,70148236327349e-08
"ENSG00000163602"	"ENSG00000163602"	"RYBP"	3194,90860860149	0,86401922769197	0,0869496175015687	6,25671789392466	3,93163662290632e-10	2,89027853770552e-08
"ENSG00000106070"	"ENSG00000106070"	"GRB10"	3382,55399017542	0,904783826006492	0,093492988608093	6,25484150964312	3,97919804648179e-10	2,90968274175453e-08
"ENSG00000013364"	"ENSG00000013364"	"MVP"	2160,95182023215	-0,838409698042819	0,0829101198296461	-6,25267095389545	4,0349168009266e-10	2,93481488160518e-08
"ENSG00000183856"	"ENSG00000183856"	"IQGAP3"	330,836011135494	-1,40187021924013	0,173634621052412	-6,23072871460102	4,64270473891286e-10	3,35911905504395e-08
"ENSG00000185215"	"ENSG00000185215"	"TNFAIP2"	1351,69793617646	-1,10035137444322	0,12533871173645	-6,22594060232619	4,78675403943253e-10	3,44520983141775e-08
"ENSG00000125966"	"ENSG00000125966"	"MMP24"	430,350403982692	-1,20855606457016	0,142810270108087	-6,22193392602405	4,91063849615258e-10	3,51596601076091e-08
"ENSG00000140598"	"ENSG00000140598"	"EFL1"	2603,80376381752	0,814194689299768	0,07960784490233	6,20786418607475	5,37095354520913e-10	3,80590197865928e-08
"ENSG00000177125"	"ENSG00000177125"	"ZBTB34"	539,65844427301	1,15605283068499	0,134664182786683	6,20842761144108	5,3517364180138e-10	3,80590197865928e-08
"ENSG00000104805"	"ENSG00000104805"	"NUCB1"	891,46884560962	-0,97070133436267	0,104872755472536	-6,20467471681029	5,48101509533051e-10	3,86397510335941e-08
"ENSG00000118985"	"ENSG00000118985"	"ELL2"	2045,73134994823	0,888436626604867	0,09162681541692	6,20382389171083	5,51074511499319e-10	3,8651129130516e-08
"ENSG00000162975"	"ENSG00000162975"	"KCNF1"	1261,37529173266	0,955238572883193	0,102458082660681	6,19998497323991	5,64685519440886e-10	3,94047301307303e-08
"ENSG00000121060"	"ENSG00000121060"	"TRIM25"	6321,32228952021	0,745628438879993	0,0687814464833155	6,18812863994127	6,08826369274973e-10	4,227038433547e-08
"ENSG00000132470"	"ENSG00000132470"	"ITGB4"	1854,29846164682	-1,08180168160204	0,123326368370612	-6,17711922978813	6,52817739706486e-10	4,50969118982164e-08
"ENSG00000100297"	"ENSG00000100297"	"MCM5"	333,449291634254	-1,3820955132092	0,172029691126913	-6,17390815650335	6,66222514749451e-10	4,57928045513035e-08
"ENSG00000177189"	"ENSG00000177189"	"RPS6KA3"	2673,54225091758	0,85751310257592	0,0872441518594964	6,16102158275968	7,2277138698425e-10	4,94325286411566e-08
"ENSG00000140450"	"ENSG00000140450"	"ARRDC4"	482,030211920517	1,24197362194562	0,149809560469864	6,15430429843019	7,54077750996628e-10	5,13183507076765e-08
"ENSG00000263513"	"ENSG00000263513"	"FAM72C"	78,7384667411675	-2,51601721773142	0,357032230951348	-6,150753426042	7,71157294513701e-10	5,22221641757628e-08
"ENSG00000138092"	"ENSG00000138092"	"CENPO"	290,542521449713	-1,38040381039785	0,173089198917671	-6,12634304756491	8,99218226180297e-10	6,03820594256181e-08
"ENSG00000171988"	"ENSG00000171988"	"JMJD1C"	9642,86407612288	0,79504843202061	0,0775446564133622	6,12612724064828	9,00438072470482e-10	6,03820594256181e-08
"ENSG00000155744"	"ENSG00000155744"	"FAM126B"	1173,40241308563	0,970023076149013	0,106257270852185	6,11744561982269	9,50871930021155e-10	6,34545457378681e-08
"ENSG00000080986"	"ENSG00000080986"	"NDC80"	63,8309804064566	-2,67751808110803	0,385670142352613	-6,11278349609076	9,79081618918528e-10	6,50214251945556e-08
"ENSG00000006016"	"ENSG00000006016"	"CRLF1"	52,4116832531282	5,23896391608957	0,810195608087133	6,0713287840491	1,26856164882882e-09	8,38409470502395e-08
"ENSG00000108602"	"ENSG00000108602"	"ALDH3A1"	11124,8930181222	-0,727464656383307	0,0671275711164387	-6,07000446473065	1,27906694027587e-09	8,41307809950834e-08
"ENSG00000125845"	"ENSG00000125845"	"BMP2"	77,6559860354795	2,90837307902668	0,426950660729007	6,06246416062948	1,34051685424246e-09	8,77527866441482e-08
"ENSG00000087085"	"ENSG00000087085"	"ACHE"	418,979247277109	1,32441203003293	0,165770044193083	6,05906836136831	1,36912201003848e-09	8,87798126037691e-08
"ENSG00000091039"	"ENSG00000091039"	"OSBPL8"	1730,6428326028	0,879866676558635	0,0923957781573522	6,05944002771608	1,36596244222284e-09	8,87798126037691e-08
"ENSG00000178695"	"ENSG00000178695"	"KCTD12"	291,511109170878	1,35491097449713	0,171206116882861	6,044824760585	1,49572482845086e-09	9,65339399845725e-08
"ENSG00000187678"	"ENSG00000187678"	"SPRY4"	1296,42482136608	0,912848972946501	0,0983470495401389	6,02813176113166	1,65865805379659e-09	1,06549403110008e-07
"ENSG00000085662"	"ENSG00000085662"	"AKR1B1"	5564,83618759993	-0,77307955324281	0,0753209994770041	-6,01531520278269	1,79537010793327e-09	1,14795129645389e-07
"ENSG00000150347"	"ENSG00000150347"	"ARID5B"	1250,7304617621	0,939179342371424	0,103650671500091	5,97371279327292	2,31913941095677e-09	1,47598192048253e-07
"ENSG00000006534"	"ENSG00000006534"	"ALDH3B1"	1279,02917811229	-1,07892838710547	0,127680457284685	-5,94396670598783	2,78206131011124e-09	1,76244225023499e-07
"ENSG00000127920"	"ENSG00000127920"	"GNG11"	655,39043773353	-1,06497907242461	0,125550987965071	-5,93367750026684	2,96223422331361e-09	1,86646055955451e-07
"ENSG00000185686"	"ENSG00000185686"	"PRAME"	466,281440191762	-1,16492758079417	0,142410098717377	-5,93305944173934	2,97341138097358e-09	1,86646055955451e-07
"ENSG00000143322"	"ENSG00000143322"	"ABL2"	15232,3364519287	0,882324987535174	0,0950258730393376	5,91759875020974	3,26675729382395e-09	2,04127784173627e-07
"ENSG00000111275"	"ENSG00000111275"	"ALDH2"	738,196127356749	-0,990760024294784	0,113699990455325	-5,89938505367191	3,64858853956703e-09	2,26955414721394e-07
"ENSG00000217128"	"ENSG00000217128"	"FNIP1"	3087,50455916275	0,871240169684724	0,0934896339733848	5,89627048750298	3,7180930608359e-09	2,30237050933834e-07
"ENSG00000184160"	"ENSG00000184160"	"ADRA2C"	574,47960428127	1,27751519440403	0,162564296158973	5,89007067989681	3,86030479029642e-09	2,37971345077152e-07
"ENSG00000103647"	"ENSG00000103647"	"CORO2B"	83,3282515546512	2,42337167802757	0,358317834319031	5,87012835134188	4,35457886005259e-09	2,67242837451531e-07
"ENSG00000157764"	"ENSG00000157764"	"BRAF"	2291,42595617293	0,79630061626197	0,0812980411126878	5,85869732828822	4,6651205867805e-09	2,85028500917651e-07
"ENSG00000143970"	"ENSG00000143970"	"ASXL2"	5043,65882568851	0,712047811313066	0,0671056383307595	5,8422484468546	5,15009203643911e-09	3,12154747105093e-07
"ENSG00000171793"	"ENSG00000171793"	"CTPS1"	874,949845974626	-0,981926555243002	0,113302739918154	-5,84210545765404	5,15451571927375e-09	3,12154747105093e-07
"ENSG00000180914"	"ENSG00000180914"	"OXTR"	1518,45308510981	0,829004167991782	0,0872638054366084	5,83293572226277	5,44605521153271e-09	3,28363688565527e-07
"ENSG00000174718"	"ENSG00000174718"	"RESF1"	3482,12317584202	0,776506934494822	0,0782950477397508	5,83059781778575	5,52291518019813e-09	3,31543733546654e-07
"ENSG00000165338"	"ENSG00000165338"	"HECTD2"	566,94341091589	1,07455562731982	0,129725376078438	5,81656149421052	6,00704503596052e-09	3,59038470040649e-07
"ENSG00000012983"	"ENSG00000012983"	"MAP4K5"	2645,89113298082	0,801015278901429	0,0827157069683395	5,81528341510209	6,05312406630804e-09	3,60226391946046e-07
"ENSG00000117632"	"ENSG00000117632"	"STMN1"	375,85159360652	-1,32128974573044	0,172224709242192	-5,81385650256705	6,10497528343285e-09	3,61746100092032e-07
"ENSG00000119326"	"ENSG00000119326"	"CTNNAL1"	3522,0825576046	0,808749742103558	0,0840877210758841	5,81237945148365	6,15910345310551e-09	3,63387103733225e-07
"ENSG00000172725"	"ENSG00000172725"	"CORO1B"	430,749386800239	-1,17443563310105	0,147494334345457	-5,79300646965742	6,91374430602145e-09	4,06167705020841e-07
"ENSG00000140534"	"ENSG00000140534"	"TICRR"	91,0056203857139	-2,18284619769146	0,323922357817815	-5,75090342710826	8,87678128365134e-09	5,19272818324915e-07
"ENSG00000013619"	"ENSG00000013619"	"MAMLD1"	663,18486310166	1,07394943352822	0,131391928871815	5,73817159091843	9,57041265292011e-09	5,57476537032597e-07
"ENSG00000172053"	"ENSG00000172053"	"QARS1"	679,699370325325	-0,99169012813705	0,117106521660951	-5,73571922904292	9,70994029790916e-09	5,63217507490959e-07
"ENSG00000159128"	"ENSG00000159128"	"IFNGR2"	895,509491064255	0,935561463541518	0,10734877778301	5,73421958083013	9,79623524023037e-09	5,65835486753978e-07
"ENSG00000147324"	"ENSG00000147324"	"MFHAS1"	1361,79535065755	0,980589743649239	0,115793204787508	5,70490941037074	1,16404980726594e-08	6,69547811735771e-07
"ENSG00000146678"	"ENSG00000146678"	"IGFBP1"	1300,2522850597	-0,930904343541923	0,107151485061897	-5,70131476189086	1,18886879108827e-08	6,80974136295436e-07
"ENSG00000138434"	"ENSG00000138434"	"ITPRID2"	4318,01227007207	0,71999043870087	0,0701804525726251	5,69945653010639	1,20189965965744e-08	6,85581519556464e-07
"ENSG00000072571"	"ENSG00000072571"	"HMMR"	411,996740358853	-1,1751557722291	0,150213243193702	-5,69294526932197	1,24866422209635e-08	7,09313514923905e-07
"ENSG00000137834"	"ENSG00000137834"	"SMAD6"	141,996906639121	-1,91851025391406	0,281224989426496	-5,6840974807179	1,31505256698081e-08	7,43951754661943e-07
"ENSG00000171241"	"ENSG00000171241"	"SHCBP1"	155,353450886156	-1,64625843484355	0,233498556838385	-5,67994274911735	1,34739834261446e-08	7,59126435078727e-07
"ENSG00000102189"	"ENSG00000102189"	"EEA1"	2562,0532034045	0,845139189021801	0,0927012252990437	5,66485704291137	1,47147162680217e-08	8,25645732802019e-07
"ENSG00000171564"	"ENSG00000171564"	"FGB"	359,244404633806	-1,23582641092882	0,161759112295572	-5,66166813066699	1,49908529468058e-08	8,37720550649346e-07
"ENSG00000197958"	"ENSG00000197958"	"RPL12"	4002,54091554579	-0,768563994707355	0,0793064709102286	-5,65608316142462	1,54866451728062e-08	8,61922717370715e-07
"ENSG00000185347"	"ENSG00000185347"	"TEDC1"	80,1514751438571	-2,11066064113224	0,318164782859859	-5,62809191211137	1,82213994828936e-08	1,0100386237554e-06
"ENSG00000179715"	"ENSG00000179715"	"PCED1B"	177,335422774327	-1,7801818414786	0,260179318843593	-5,61221333028544	1,99754959714333e-08	1,10282386794897e-06
"ENSG00000100316"	"ENSG00000100316"	"RPL3"	9166,30069418555	-0,720701800947391	0,0715812878518342	-5,59785682784587	2,17017853791888e-08	1,19333777443083e-06
"ENSG00000141349"	"ENSG00000141349"	"G6PC3"	643,101880017679	-1,02784772179885	0,126515300731538	-5,59495742970159	2,20675909291361e-08	1,20861821714276e-06
"ENSG00000182903"	"ENSG00000182903"	"ZNF721"	1215,20735905943	0,873137383459192	0,0989968264746551	5,58742540702358	2,30460695116556e-08	1,25719967292353e-06
"ENSG00000153933"	"ENSG00000153933"	"DGKE"	921,208066823371	0,919513844955628	0,107430188081204	5,58049702475128	2,39832255191136e-08	1,30315178344369e-06
"ENSG00000111665"	"ENSG00000111665"	"CDCA3"	29,118347429538	-5,15683693318988	0,869708400051584	-5,56144672502071	2,67547356861593e-08	1,44802106880958e-06
"ENSG00000066084"	"ENSG00000066084"	"DIP2B"	2733,83400201529	0,75371209393283	0,0780066510195458	5,5599373677016	2,69871480562252e-08	1,45487186011344e-06
"ENSG00000062650"	"ENSG00000062650"	"WAPL"	2873,75329585781	0,751503460084377	0,0776279049489061	5,55861272268508	2,71927314309704e-08	1,46022843352168e-06
"ENSG00000132549"	"ENSG00000132549"	"VPS13B"	2652,04176549483	0,792830415358208	0,0850857862429386	5,55710226392189	2,74290074725264e-08	1,46718508064132e-06
"ENSG00000111206"	"ENSG00000111206"	"FOXM1"	161,183684281598	-1,61096790882466	0,232756239806241	-5,54643737972109	2,91548976272061e-08	1,55345882822171e-06
"ENSG00000214063"	"ENSG00000214063"	"TSPAN4"	1436,04104391641	-0,852399855494223	0,0962542829911829	-5,53118094020805	3,18082005157315e-08	1,68829085903383e-06
"ENSG00000145920"	"ENSG00000145920"	"CPLX2"	287,048577760716	-2,86657767702298	0,460470199492428	-5,53038541870907	3,1952795492401e-08	1,68944261397706e-06
"ENSG00000120885"	"ENSG00000120885"	"CLU"	6994,6060532701	-0,685687108108219	0,0662687762964562	-5,5182414486168	3,42408774237671e-08	1,80348406875298e-06
"ENSG00000159871"	"ENSG00000159871"	"LYPD5"	97,8475493356697	-1,94143397564736	0,294030632620454	-5,5145069790751	3,49759028832187e-08	1,83516693486873e-06
"ENSG00000122642"	"ENSG00000122642"	"FKBP9"	594,579700914923	-1,01440338280703	0,12610898755781	-5,50637505109389	3,66297729944781e-08	1,91463684165434e-06
"ENSG00000173575"	"ENSG00000173575"	"CHD2"	7679,65614488426	0,725936595178126	0,0737585965959816	5,50358349958412	3,72148146943362e-08	1,93784870304182e-06
"ENSG00000079616"	"ENSG00000079616"	"KIF22"	600,039760097809	-1,04813899619514	0,132357157017554	-5,50131940427346	3,76959603318191e-08	1,95549572332648e-06
"ENSG00000118873"	"ENSG00000118873"	"RAB3GAP2"	2766,28246278892	0,731791656369171	0,0749858712205453	5,49158994443136	3,98331373429156e-08	2,05777042917403e-06
"ENSG00000204634"	"ENSG00000204634"	"TBC1D8"	719,929952492393	-0,954032772912476	0,115467674364647	-5,49099803387571	3,99668803804079e-08	2,05777042917403e-06
"ENSG00000150938"	"ENSG00000150938"	"CRIM1"	11313,8117507886	-0,683901127589107	0,0663374126878992	-5,48560929412744	4,12046702557193e-08	2,10918725237437e-06
"ENSG00000166923"	"ENSG00000166923"	"GREM1"	2683,42155581077	1,75454852132109	0,261525081989334	5,48531907688912	4,12723773105918e-08	2,10918725237437e-06
"ENSG00000110888"	"ENSG00000110888"	"CAPRIN2"	1237,20888835909	0,967893882624946	0,118211358658754	5,48080903540962	4,23385277770022e-08	2,15565830129796e-06
"ENSG00000063438"	"ENSG00000063438"	"AHRR"	312,088049247538	1,39773374074182	0,196777729337141	5,47690912163806	4,32819358379387e-08	2,19556004414813e-06
"ENSG00000080573"	"ENSG00000080573"	"COL5A3"	325,23119444901	-1,19330496767216	0,15955100069093	-5,47351607881078	4,41192831926428e-08	2,22980803694581e-06
"ENSG00000152484"	"ENSG00000152484"	"USP12"	2566,84209374495	0,77570249625625	0,0833195055316729	5,4693375020453	4,51720854202284e-08	2,27465442590432e-06
"ENSG00000184117"	"ENSG00000184117"	"NIPSNAP1"	248,348318113875	-1,40713705896537	0,200881390595431	-5,41183558986222	6,2381952242164e-08	3,12979816595996e-06
"ENSG00000116791"	"ENSG00000116791"	"CRYZ"	688,729282330886	-0,953602331145712	0,117238126048392	-5,40440514107314	6,50238235724509e-08	3,23870471974812e-06
"ENSG00000198399"	"ENSG00000198399"	"ITSN2"	2508,12844206188	0,728989392985948	0,0756761303739093	5,40447022020241	6,50002211396546e-08	3,23870471974812e-06
"ENSG00000115419"	"ENSG00000115419"	"GLS"	10079,7519110813	0,749567766931204	0,0795015904943789	5,40326003869792	6,54404819881186e-08	3,24769063498436e-06
"ENSG00000156232"	"ENSG00000156232"	"WHAMM"	1198,75120772616	0,914715815291434	0,110208356820994	5,3962860208269	6,8034462028108e-08	3,36427967446187e-06
"ENSG00000139116"	"ENSG00000139116"	"KIF21A"	1699,2936834625	0,88417760043023	0,10465267909922	5,39095229368508	7,00852804964785e-08	3,45327007521538e-06
"ENSG00000092439"	"ENSG00000092439"	"TRPM7"	2358,71151232589	0,776105549164228	0,0846394084070903	5,38880833110856	7,09263974825156e-08	3,48223280782908e-06
"ENSG00000136603"	"ENSG00000136603"	"SKIL"	3475,79341832361	0,88961950804713	0,106379017894649	5,35462273783394	8,57351080168619e-08	4,19430793561495e-06
"ENSG00000117139"	"ENSG00000117139"	"KDM5B"	5201,08395354536	0,732575232895762	0,0770978872584238	5,35131697594844	8,73164211910153e-08	4,25652071671237e-06
"ENSG00000120217"	"ENSG00000120217"	"CD274"	252,657865722426	1,41694614397668	0,205260790081021	5,34415824641272	9,08381847753555e-08	4,41255309578379e-06
"ENSG00000092421"	"ENSG00000092421"	"SEMA6A"	133,73483431811	1,89502703600181	0,295770334894879	5,32516905916746	1,0085918885335e-07	4,88208193368664e-06
"ENSG00000120053"	"ENSG00000120053"	"GOT1"	3106,86890597965	0,703943895525998	0,0721739877559246	5,31969906975912	1,03939029230526e-07	5,0135081923931e-06
"ENSG00000169826"	"ENSG00000169826"	"CSGALNACT2"	2156,79949533168	0,777675422522163	0,0861947241937316	5,30978463941123	1,0975484818579e-07	5,27552411891626e-06
"ENSG00000164190"	"ENSG00000164190"	"NIPBL"	5165,11861583372	0,684736059455522	0,0688934593374698	5,29420445660724	1,19535636406601e-07	5,72563203373359e-06
"ENSG00000183604"	"ENSG00000183604"	"SMG1P5"	478,569469884027	1,15423419369226	0,157638321421197	5,29207737161352	1,20934704580818e-07	5,77253258289064e-06
